Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
156,2,10,35,0.5,0,1.0132,1
157,1,15,90,0.5,1,2.0879,1
158,1,15,65,1,1,1.0878,1
159,2,18,75,1,1,0.88615,1
160,1,21,35,1,1,0.88111,1
161,2,15,90,0.068,1,0.87204,1
162,1,10,35,0.068,0,0.98626,1
163,1,18,65,0.068,1,1.3971,1
164,1,15,35,1,0,8.327,0
165,1,15,90,1,1,1.8116,1
166,1,18,75,0.5,0,6.3554,0
167,1,15,18,0.068,1,2.2492,1
168,1,4,65,0.5,0,2.3545,1
169,1,4,75,1,0,7.6202,1
170,1,15,65,0.5,1,3.726,1
171,1,7,35,0.5,0,0.99571,1
172,2,4,18,0.5,0,1.1542,1
173,2,18,65,0.068,0,5.0491,0
174,1,21,35,0.068,1,1.7651,1
175,2,15,90,1,1,2.4064,1
176,2,7,25,0.5,0,6.5867,1
177,1,18,65,0.5,1,5.3866,1
178,1,10,75,1,1,3.3025,0
179,1,15,35,0.5,1,2.456,1
180,1,15,90,0.5,1,3.8885,1
181,1,10,75,0.068,1,2.3295,0
182,2,10,90,0.5,1,0.96386,1
183,2,10,75,0.5,0,2.1939,0
184,2,4,18,0.5,0,1.2602,1
185,1,10,35,0.5,0,2.9831,1
186,1,18,75,1,1,1.1046,1
187,1,15,90,0.068,1,1.6773,1
188,1,4,18,0.5,0,4.1372,1
189,1,18,65,0.068,0,2.6794,0
190,2,21,75,0.5,1,1.095,1
191,1,15,90,1,1,1.2115,1
192,2,18,18,1,0,1.0709,1
193,2,21,18,0.5,0,1.2591,1
194,2,15,35,0.068,0,3.0101,1
195,1,7,25,0.5,0,3.0814,1
196,2,18,75,0.5,1,1.2011,1
197,1,10,90,0.5,0,1.8095,1
198,1,10,75,0.5,0,2.5055,1
199,2,4,18,0.068,0,1.8674,1
200,1,4,18,0.5,0,4.8728,1
201,1,21,75,0.5,1,3.5927,1
202,1,18,18,1,1,1.2036,1
203,1,21,18,0.5,1,0.96158,1
204,1,15,35,0.068,1,1.3413,1
205,1,18,75,0.5,1,1.7176,1
206,2,18,65,0.5,1,0.99252,1
207,1,4,18,0.068,0,27.9689,1
208,1,18,65,0.5,1,1.1327,1
209,1,15,18,0.5,0,1.192,0
210,2,15,18,0.5,0,1.8721,1
211,2,7,18,1,0,2.8824,1
212,2,4,90,1,0,1.2771,0
213,2,21,25,0.5,0,1.0839,1
214,1,7,18,1,0,1.0221,1
215,1,4,90,1,0,0.77439,1
216,1,21,25,0.5,1,1.4823,1
