Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,1,7,18,0.068,0,1.2608,1
156,1,18,35,0.068,1,0.98427,1
157,2,10,65,0.5,1,1.896,1
158,2,7,75,0.068,1,1.5609,1
159,2,7,65,0.5,1,1.2702,1
160,2,7,18,0.068,0,1.2664,1
161,2,10,25,1,0,1.1594,1
162,2,4,35,1,0,0.94647,1
163,1,18,18,0.068,1,1.0939,1
164,2,10,90,1,1,1.3379,1
165,1,7,25,0.068,0,0.88843,1
166,1,10,65,0.5,0,1.0583,1
167,1,7,75,0.068,0,1.6908,1
168,2,18,18,1,0,1.9701,1
169,2,21,25,0.5,0,1.0042,1
170,2,21,65,1,1,0.77966,1
171,1,7,65,0.5,0,0.9854,1
172,1,7,18,0.068,0,1.8747,1
173,1,10,25,1,0,1.1495,1
174,1,4,35,1,0,0.88082,1
175,1,10,90,1,0,1.0329,1
176,2,15,35,1,1,0.56173,0
177,2,18,65,0.5,1,1.0552,1
178,2,18,35,1,0,1.5999,1
179,1,18,18,1,1,0.6222,1
180,2,10,65,0.5,1,0.62813,1
181,1,21,25,0.5,1,0.75629,1
182,2,10,25,0.5,0,1.7004,1
183,1,21,65,1,1,1.0271,1
184,1,15,35,1,1,0.71017,1
185,2,18,18,1,0,0.90212,1
186,1,18,65,0.5,1,3.0192,1
187,1,18,35,1,1,0.91278,1
188,2,18,65,1,1,0.54878,1
189,2,7,18,1,0,1.0026,1
190,1,10,65,0.5,0,0.8511,1
191,1,10,25,0.5,0,1.2936,1
192,1,18,18,1,1,0.62505,1
193,1,18,65,1,1,2.3763,1
194,2,21,35,1,0,0.98258,1
195,2,18,18,0.5,0,0.91749,1
196,2,18,90,1,1,0.72254,1
197,1,7,18,1,0,1.0866,1
198,1,21,35,1,1,0.79737,1
199,2,4,35,0.5,0,1.2032,1
200,2,21,25,1,0,1.2073,1
201,2,21,65,0.5,1,0.61676,1
202,2,4,35,0.068,0,1.2749,1
203,2,7,65,1,1,1.6378,1
204,1,18,18,0.5,1,4.3075,1
205,1,18,90,1,1,1.036,1
206,1,4,35,0.5,0,1.1078,1
207,2,21,65,0.068,1,1.4403,1
208,1,21,25,1,1,2.2255,1
209,1,21,65,0.5,1,1.0115,1
210,1,4,35,0.068,0,1.7651,1
211,2,10,18,1,0,1.7083,1
212,1,7,65,1,0,2.3287,1
213,1,21,65,0.068,1,1.1317,1
214,1,10,18,1,0,1.1424,1
215,1,7,18,0.5,0,1.0246,1
216,2,7,18,0.5,0,2.2148,1
