Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
156,1,7,25,1,1,0.42732,0
157,2,10,35,0.068,0,2.3116,1
158,1,18,90,0.5,0,1.5631,0
159,1,21,90,0.5,1,1.6108,1
160,1,10,35,0.068,1,0.68574,0
161,2,7,25,0.068,0,0.43337,1
162,2,7,35,1,0,0.80715,1
163,2,7,25,1,1,0.0031972,0
164,2,18,90,0.5,1,1.3186,1
165,2,21,90,0.5,1,0.76393,1
166,2,10,35,0.068,1,1.9868,0
167,2,4,25,1,0,0.36687,1
168,2,21,90,1,1,0.92913,1
169,1,4,25,1,0,0.61218,1
170,2,4,75,1,0,0.57049,0
171,1,21,90,1,0,0.82083,0
172,2,10,90,0.5,1,0.71313,1
173,1,4,75,1,1,1.395,0
174,2,21,90,0.068,1,0.84706,1
175,1,10,90,0.5,1,0.0028135,0
176,2,21,65,0.068,0,0.62854,0
177,2,7,35,0.5,1,0.0025309,0
178,2,21,18,0.068,1,0.018631,0
179,1,21,90,0.068,1,0.35086,1
180,1,21,65,0.068,0,0.44615,0
181,1,7,35,0.5,1,0.49931,0
182,2,15,65,0.5,0,0.026024,0
183,1,21,18,0.068,1,0.51263,1
184,2,10,18,0.068,0,1.0289,1
185,1,15,65,0.5,0,0.037765,0
186,1,10,18,0.068,0,0.57167,1
187,2,10,35,0.5,1,0.84156,0
188,1,10,35,0.5,0,1.065,1
189,2,10,90,0.068,1,0.93243,1
190,2,15,35,0.5,0,0.033062,1
191,1,10,90,0.068,0,1.0375,1
192,2,4,18,1,0,0.0036589,1
193,1,15,35,0.5,1,1.0317,1
194,1,4,18,1,0,0.76204,1
195,1,10,90,0.5,0,0.67412,1
196,2,10,90,0.5,1,1.1465,1
197,2,15,75,0.068,1,0.81005,1
198,2,18,18,0.5,0,0.20185,1
199,2,7,18,0.068,0,0.57888,1
200,2,21,25,0.5,0,0.58833,1
201,1,15,75,0.068,1,1.6422,1
202,2,15,65,0.5,1,1.0089,1
203,1,18,18,0.5,0,0.96446,0
204,1,7,18,0.068,1,1.146,0
205,2,4,25,1,0,1.0151,1
206,1,21,25,0.5,1,1.1376,1
207,1,15,65,0.5,1,1.3584,1
208,1,4,25,1,0,0.47242,1
209,1,4,90,0.068,0,1.2593,1
210,1,10,18,1,0,0.53875,1
211,2,4,90,0.068,1,1.7957,1
212,1,15,75,0.5,1,1.5895,1
213,1,7,35,0.068,1,0.95685,0
214,2,10,18,1,0,1.1156,1
215,2,15,75,0.5,1,0.81542,1
216,2,7,35,0.068,1,0.7083,0
