Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
156,1,18,35,1,1,1.0197,1
157,2,15,90,0.5,1,1.4301,1
158,2,10,25,0.5,0,1.1729,1
159,2,4,65,1,1,1.1844,1
160,1,7,25,0.5,0,1.0861,1
161,2,18,35,1,0,1.0902,1
162,1,18,35,0.068,1,0.99579,1
163,2,7,25,0.5,0,0.84342,1
164,2,18,35,0.068,0,0.88749,1
165,1,10,65,0.068,0,0.95285,1
166,2,10,65,0.068,1,0.9319,1
167,2,18,75,1,1,0.50699,1
168,2,10,65,1,1,0.42628,1
169,2,10,35,0.068,0,0.91537,1
170,1,18,75,1,1,1.1951,1
171,1,10,65,1,1,0.72738,0
172,1,10,35,0.068,1,0.76384,0
173,1,15,18,0.5,0,0.68297,0
174,2,15,18,0.5,0,0.8386,1
175,2,21,65,0.068,1,1.2812,1
176,1,21,65,0.068,1,0.91512,1
177,1,21,18,0.068,1,0.79179,1
178,2,21,18,0.068,0,0.74179,1
179,1,18,35,0.5,1,0.79808,1
180,1,21,65,1,1,0.87819,1
181,2,18,35,0.5,0,0.80304,1
182,2,21,65,1,0,0.92842,0
183,1,15,90,0.068,1,1.3392,1
184,1,4,65,0.5,0,0.73267,1
185,1,4,75,1,0,0.54608,1
186,1,4,75,0.068,1,1.0041,0
187,2,15,90,0.068,1,0.89429,1
188,2,4,65,0.5,1,0.91561,1
189,1,18,90,0.068,1,1.1018,1
190,1,21,75,0.068,1,0.70405,1
191,1,18,75,0.5,1,0.59082,1
192,2,4,75,1,1,0.80438,1
193,1,7,75,1,0,1.3579,1
194,2,4,75,0.068,1,1.1067,1
195,2,18,90,0.068,1,0.93335,1
196,1,18,75,1,1,1.0497,1
197,1,4,35,1,0,0.66156,1
198,1,15,18,0.068,1,1.0034,1
199,2,21,75,0.068,1,0.81019,1
200,1,18,90,0.5,1,0.57497,1
201,2,18,75,0.5,1,1.6604,1
202,2,7,75,1,0,1.9591,0
203,1,7,65,1,1,0.86654,0
204,2,18,75,1,1,0.79825,1
205,2,4,35,1,0,0.52435,1
206,2,15,18,0.068,0,0.63126,1
207,2,18,90,0.5,1,0.74415,1
208,1,21,25,0.068,1,1.6,1
209,2,7,65,1,0,1.3052,0
210,1,15,90,1,1,1.296,1
211,2,21,25,0.068,0,0.9269,1
212,1,4,90,0.068,0,1.3973,1
213,2,15,90,1,1,0.66546,1
214,2,4,90,0.068,1,1.3066,1
215,1,10,35,0.068,1,0.7223,0
216,2,10,35,0.068,0,1.2271,1
