Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
156,1,4,35,0.068,0,1.1599,1
157,1,7,90,1,0,0.8579,1
158,2,4,25,0.5,0,1.0927,1
159,2,4,35,0.068,0,0.87788,1
160,2,7,90,1,0,1.0043,0
161,2,21,25,0.068,0,0.85503,1
162,2,15,18,0.068,0,0.64953,1
163,1,21,25,0.068,1,1.0177,1
164,2,18,65,0.5,1,1.1808,1
165,1,15,18,0.068,1,1.2652,1
166,1,18,65,0.5,1,0.83008,1
167,2,21,18,1,1,0.37527,0
168,2,18,90,0.068,1,1.27,1
169,1,21,18,1,1,0.65668,1
170,1,18,90,0.068,0,1.159,0
171,1,10,35,0.068,0,1.6178,1
172,1,21,18,0.068,1,0.95118,1
173,2,10,35,0.068,1,1.1023,0
174,1,21,90,0.068,1,0.87221,1
175,1,7,65,1,0,0.92627,1
176,2,21,18,0.068,1,0.54777,0
177,1,15,75,0.068,1,0.6706,1
178,1,10,25,0.5,0,0.89361,1
179,2,21,90,0.068,1,0.68459,1
180,1,18,65,1,1,0.32563,1
181,2,7,65,1,0,0.43274,0
182,2,15,75,0.068,1,0.24059,1
183,2,10,25,0.5,0,0.96327,1
184,1,21,18,0.5,0,0.36002,0
185,1,4,65,0.068,1,0.50944,0
186,1,18,25,0.068,0,0.47309,0
187,1,4,75,0.5,0,1.799,1
188,2,18,65,1,1,0.81035,1
189,2,21,18,0.5,0,0.76136,1
190,2,4,65,0.068,0,1.3597,0
191,2,18,25,0.068,0,1.0241,1
192,2,4,75,0.5,1,0.81381,1
193,1,18,35,0.5,1,0.74053,1
194,1,18,25,1,0,0.40186,0
195,1,21,35,1,1,0.39781,1
196,1,21,35,0.5,1,0.34536,1
197,2,18,35,0.5,1,0.44633,0
198,1,18,90,0.5,1,1.7248,1
199,2,18,25,1,0,1.0383,1
200,1,18,25,0.068,1,0.75838,1
201,1,10,18,0.068,1,1.0475,0
202,1,7,18,0.5,0,0.85763,1
203,1,15,18,0.5,1,1.0367,1
204,1,21,90,0.5,1,0.7577,1
205,2,21,35,1,0,0.70546,1
206,2,21,35,0.5,1,0.5476,0
207,2,18,90,0.5,1,0.27654,1
208,2,18,25,0.068,1,0.62899,0
209,2,10,18,0.068,0,0.81908,1
210,1,18,25,0.5,0,4.0398,0
211,2,7,18,0.5,0,0.86582,1
212,2,15,18,0.5,0,0.7117,1
213,1,4,25,0.068,0,1.6393,1
214,2,21,90,0.5,1,0.7574,1
215,2,18,25,0.5,0,0.2548,1
216,2,4,25,0.068,0,0.69526,1
