Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
154,2,18,18,0.068,1,0.41898,0
155,1,10,65,0.5,0,0.6925,1
156,1,4,25,1,1,1.2179,0
157,2,10,65,0.068,0,0.58963,0
158,1,18,18,1,1,1.9759,1
159,2,15,65,0.068,0,0.38193,0
160,1,18,75,0.5,0,0.34812,0
161,2,21,75,0.068,1,1.3242,1
162,2,15,65,0.5,1,1.9128,1
163,2,10,65,0.5,1,0.70871,1
164,1,4,25,0.5,0,0.46554,1
165,2,4,25,1,0,0.32316,1
166,2,18,18,1,1,0.02016,0
167,2,18,75,0.5,1,0.62652,1
168,2,4,25,0.5,1,0.5305,0
169,1,7,18,0.068,0,0.47814,1
170,2,7,18,0.068,0,0.79656,1
171,1,18,90,0.5,1,0.35444,1
172,2,18,90,0.5,1,0.24102,1
173,2,18,75,0.068,0,0.9355,0
174,2,15,25,1,0,0.38083,1
175,2,7,18,1,1,0.29827,0
176,2,18,75,0.068,1,1.0234,1
177,1,18,75,0.068,0,3.3714,0
178,1,15,25,1,1,0.32141,1
179,2,18,18,1,0,0.34883,1
180,1,7,18,1,0,6.3733,1
181,2,4,90,1,1,0.92782,1
182,2,15,75,1,1,1.3367,1
183,1,18,75,0.068,1,37.3723,1
184,1,18,18,1,1,1.2001,1
185,1,4,90,1,1,0.80547,0
186,1,15,75,1,1,0.51011,1
187,2,7,90,1,0,0.98228,0
188,1,7,90,1,1,0.43459,0
189,2,21,25,0.068,0,0.52468,1
190,1,21,25,0.068,1,0.37391,1
191,1,21,18,0.5,0,0.44301,0
192,1,10,25,1,1,0.34411,0
193,2,21,18,0.5,0,0.0030869,1
194,2,10,25,1,0,0.33551,1
195,1,7,75,0.5,1,0.36807,0
196,2,7,75,0.5,0,1.1028,0
197,1,10,65,0.5,0,0.57767,1
198,2,10,65,0.5,1,0.40059,1
199,1,10,25,0.068,0,0.49501,1
200,1,4,35,1,0,0.42594,1
201,1,21,35,0.068,1,1.4656,1
202,1,18,65,1,0,0.44987,0
