Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
154,2,21,90,0.068,1,0.60885,1
155,2,10,35,0.5,0,0.38378,1
156,2,15,65,0.068,1,0.92226,1
157,2,18,25,0.5,0,13.2889,1
158,2,18,18,1,1,0.50708,0
159,2,4,75,0.5,0,1.4338,0
160,2,21,90,0.068,1,0.88042,1
161,1,10,65,0.5,1,0.80547,0
162,1,10,65,1,1,0.55602,0
163,1,15,18,0.5,1,4.6088,1
164,2,10,65,0.5,1,41.3076,1
165,2,10,65,1,1,1.1258,1
166,1,10,75,0.068,1,28.0243,0
167,2,15,18,0.5,1,2.0139,0
168,1,15,90,1,1,1.2769,1
169,2,10,75,0.068,1,1.6679,1
170,1,15,18,1,1,0.73105,1
171,1,4,18,0.068,0,0.90996,1
172,2,15,90,1,1,0.99134,1
173,1,10,90,1,1,1.3195,0
174,1,21,35,0.068,1,1.2294,1
175,2,15,18,1,1,1.1103,0
176,2,4,18,0.068,0,0.68815,1
177,2,10,90,1,1,0.54488,1
178,2,21,35,0.068,1,2.1633,0
179,1,7,35,0.068,0,0.2026,1
180,2,7,35,0.068,1,0.13967,0
181,2,10,75,0.5,0,0.002429,0
182,2,7,25,1,0,0.26949,1
183,2,10,75,1,1,0.0029752,1
184,2,7,75,0.068,0,0.52699,0
185,1,10,75,0.5,1,0.31309,0
186,1,7,25,1,0,0.0060251,1
187,1,10,75,1,1,0.0045843,0
188,1,7,75,0.068,1,0.0030556,0
189,2,21,75,1,0,0.17983,0
190,1,21,75,1,0,0.30573,0
191,2,4,75,1,0,1.1965,0
192,1,4,75,1,0,0.35543,1
193,1,10,90,0.068,0,0.71382,1
194,1,21,35,1,1,0.14424,1
195,2,10,90,0.068,0,0.46812,0
196,1,18,90,1,1,0.0033568,1
197,1,10,65,0.068,1,0.35526,0
198,2,21,35,1,1,0.25771,0
199,2,18,90,1,1,0.14086,1
200,2,10,65,0.068,1,0.296,1
201,2,21,90,0.5,1,0.11224,1
202,1,21,90,0.5,1,0.25542,1
203,2,4,25,0.5,0,0.44107,1
204,2,18,18,1,0,0.14834,1
205,1,4,25,0.5,0,0.4018,1
206,1,18,18,1,0,0.004847,0
207,1,21,35,0.5,0,0.33575,0
208,2,21,35,0.5,0,0.37264,1
209,1,10,75,0.068,0,2.4534,1
210,1,15,18,1,0,0.51132,0
211,2,10,75,0.068,0,0.49322,0
212,2,15,18,1,0,0.0027378,1
213,1,10,75,1,1,1.7683,0
214,2,10,75,1,0,1.4562,0
215,1,21,35,1,1,0.0028277,1
216,2,21,35,1,1,0.32305,0
