Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,2,15,25,1,0,0.92973,1
156,2,7,75,0.5,1,0.063849,1
157,2,15,35,0.5,0,0.42789,1
158,1,18,75,1,0,1.0315,0
159,2,15,18,0.068,0,0.49442,1
160,1,18,65,0.068,0,2.8232,0
161,1,10,90,0.068,1,0.45738,0
162,1,21,90,1,1,9.2968,1
163,1,7,18,0.5,0,3.0708,1
164,1,10,90,0.068,1,0.39162,0
165,2,7,65,1,0,1.2171,0
166,2,7,18,0.068,0,5.0831,1
167,1,21,18,1,1,8.1616,1
168,1,15,65,0.5,1,0.09242,1
169,2,18,25,0.5,0,0.91732,1
170,2,7,35,0.5,0,0.20672,1
171,1,15,25,1,1,0.32936,1
172,1,7,75,0.5,0,1.2808,1
173,1,15,35,0.5,0,0.0097238,0
174,1,15,18,0.068,0,0.44861,0
175,2,15,65,1,1,0.010947,1
176,1,7,65,1,1,0.19749,0
177,1,7,18,0.068,0,2.3091,1
178,1,18,25,0.5,0,0.020858,0
179,1,7,35,0.5,0,2.8812,1
180,2,4,35,1,0,4.2114,1
181,1,15,65,1,1,0.068961,1
182,1,4,35,1,0,0.011541,1
183,1,10,65,1,0,9.9632,1
184,2,10,65,1,0,1.8106,0
185,1,7,75,1,1,1.3023,0
186,2,7,75,1,0,1.6997,0
187,1,10,18,0.068,0,0.46959,1
188,2,10,18,0.068,0,0.62329,1
189,1,4,18,0.5,0,1.3439,1
190,1,18,25,0.068,0,0.45835,0
191,1,7,75,0.068,0,5.046,1
192,2,4,18,0.5,0,0.016938,1
193,1,7,35,0.068,0,1.4197,1
194,2,18,25,0.068,0,0.28793,1
195,2,7,75,0.068,1,2.4771,1
196,1,10,18,1,0,0.0093092,1
197,1,21,25,0.5,0,0.013111,0
198,2,7,35,0.068,0,3.2411,1
199,2,10,18,1,0,7.8448,1
200,1,21,90,0.068,0,1.7112,0
201,1,7,35,1,0,0.06345,1
202,2,21,25,0.5,0,0.087419,1
203,2,21,90,0.068,1,1.5796,1
204,2,7,35,1,1,6.1439,0
205,1,21,35,0.5,0,0.061554,0
206,2,21,35,0.5,1,0.54128,0
207,1,7,35,0.068,1,0.46461,0
208,2,7,35,0.068,0,4.5001,1
209,1,15,25,0.068,0,5.3326,0
210,2,15,25,0.068,0,4.0695,1
211,1,10,65,0.5,1,0.281,0
212,2,10,65,0.5,1,0.81382,1
213,2,18,65,0.5,1,0.062139,1
214,1,18,65,0.5,1,0.012372,1
215,1,7,35,1,1,4.2959,0
216,2,7,35,1,1,0.52001,0
