Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
154,2,4,35,0.5,0,1.4543,1
155,1,10,35,1,0,0.23336,1
156,1,4,35,0.068,0,2.6447,1
157,1,7,25,1,0,1.5153,1
158,1,21,90,0.5,1,0.76759,1
159,1,18,18,0.5,1,22.7821,1
160,1,15,75,0.5,1,10.4817,1
161,2,18,18,1,0,4.8805,1
162,2,18,25,1,0,4.2351,1
163,1,7,65,0.5,1,0.69993,0
164,1,4,35,0.5,1,1.357,0
165,2,18,90,0.5,1,7.9709,1
166,1,18,18,1,1,0.59493,1
167,1,18,25,1,1,14.1853,1
168,1,18,90,0.5,0,0.084606,0
169,2,15,65,0.068,1,0.0018227,1
170,2,21,25,1,0,0.27781,1
171,2,18,90,1,1,0.77115,1
172,1,15,65,0.068,1,2.7843,1
173,2,4,75,1,1,5.1742,1
174,1,21,25,1,1,0.65129,1
175,2,21,25,0.068,1,7.1038,0
176,2,7,90,1,1,0.76951,1
177,1,18,90,1,1,0.7479,1
178,1,4,75,1,1,3.3077,0
179,1,21,25,0.068,1,2.7266,1
180,2,4,90,0.5,0,0.067057,0
181,2,15,65,0.5,1,10.1848,1
182,1,7,90,1,0,0.030966,1
183,2,21,35,1,1,0.090113,0
184,2,7,25,0.068,1,0.54515,0
185,1,4,90,0.5,1,2.4018,0
186,1,15,65,0.5,1,4.5171,1
187,2,18,75,1,0,0.0015376,0
188,1,21,35,1,1,4.1527,1
189,2,15,65,0.5,1,0.0017217,1
190,1,7,25,0.068,1,0.84266,0
191,1,18,75,1,0,0.0016592,0
192,2,15,75,1,0,1.1508,0
193,1,15,65,0.5,0,0.16887,0
194,1,15,75,1,0,0.73875,0
195,2,4,75,1,0,0.0015815,0
196,2,18,90,0.5,0,0.0019561,0
197,2,4,90,0.068,1,0.0017802,1
198,1,4,75,1,0,1.2439,1
199,1,18,90,0.5,1,1.2782,1
200,1,4,90,0.068,1,0.001633,0
201,2,7,25,0.5,1,4.344,0
202,2,18,90,0.068,1,0.0015546,1
203,1,7,25,0.5,1,29.1491,0
204,2,10,18,1,1,10.7616,0
205,2,10,18,0.5,0,1.2769,1
206,1,18,90,0.068,1,2.8838,1
207,1,10,18,1,1,3.6221,0
208,2,7,90,0.5,1,1.1766,1
209,2,15,25,0.5,1,11.1141,0
210,1,10,18,0.5,1,0.33202,0
211,2,10,65,0.068,1,18.456,1
212,1,7,90,0.5,0,3.9188,1
213,1,15,25,0.5,0,0.1192,0
214,2,4,75,0.068,1,0.030873,1
215,1,10,65,0.068,1,0.0019026,0
216,1,4,75,0.068,1,1.4857,0
