Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,1,4,75,1,0,0.33159,1
156,1,7,18,0.068,0,0.43399,1
157,2,7,18,0.068,0,0.45088,1
158,2,15,25,0.068,0,0.31198,1
159,1,7,18,1,0,0.27031,1
160,1,15,25,0.5,1,1.273,1
161,2,21,90,0.068,1,0.47386,1
162,2,18,35,0.5,0,0.46754,1
163,2,15,90,0.068,1,0.50302,1
164,1,7,18,0.068,0,0.17098,1
165,2,10,65,0.5,1,0.23165,1
166,1,15,25,0.068,0,0.33337,0
167,1,21,90,0.068,1,0.25389,1
168,1,18,35,0.5,1,0.24497,1
169,2,21,35,1,1,0.25399,0
170,2,4,65,1,0,0.22849,0
171,2,4,18,1,0,0.19981,1
172,2,4,75,0.068,0,0.42219,0
173,1,15,90,0.068,0,0.95146,0
174,2,4,75,0.068,0,0.65051,0
175,1,10,65,0.5,1,0.6074,0
176,1,21,35,1,1,0.49926,1
177,1,4,65,1,0,0.24102,1
178,2,7,18,0.5,1,0.37511,0
179,1,4,18,1,0,0.14833,1
180,2,18,90,0.5,1,0.30758,1
181,1,4,75,0.068,0,0.62872,1
182,2,18,90,1,1,0.16589,1
183,1,4,75,0.068,0,0.35522,1
184,1,7,18,0.5,0,0.28428,1
185,1,18,90,0.5,1,0.27266,1
186,1,18,90,1,1,0.10863,1
187,1,10,25,1,0,0.17148,1
188,2,10,25,1,0,0.23722,1
189,1,15,90,1,1,0.18477,1
190,1,21,65,0.068,1,0.63671,1
191,1,21,35,0.5,1,0.23154,1
192,2,15,90,1,1,0.0032209,1
193,2,21,65,0.068,1,0.34658,1
194,2,21,35,0.5,0,3.4344,1
195,2,18,18,0.5,0,0.27354,1
196,1,18,18,0.5,0,0.079131,0
197,1,21,35,1,1,0.0064015,1
198,2,21,35,1,1,0.28401,0
199,2,15,90,0.5,1,0.28376,1
200,2,21,65,0.5,1,0.65628,1
201,1,15,90,0.5,0,0.88981,0
202,2,21,65,1,1,0.46484,1
203,1,21,65,0.5,1,0.36377,1
204,2,18,25,1,0,0.31739,1
205,2,21,65,1,1,1.267,1
206,1,21,65,1,1,0.25021,1
207,2,10,25,0.5,0,0.30754,1
208,1,18,25,1,0,0.11064,0
209,1,21,65,1,1,0.20587,1
210,2,4,75,0.5,0,0.20242,0
211,2,21,35,0.068,0,0.48568,1
212,1,10,25,0.5,1,4.6196,0
213,1,4,75,0.5,0,0.51245,1
214,2,15,25,0.068,0,0.50446,1
215,1,21,35,0.068,1,0.82912,1
216,1,15,25,0.068,1,0.39366,1
