Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
156,1,4,90,1,0,2.1905,1
157,2,18,65,1,1,1.4733,1
158,1,15,90,0.068,0,3.7363,0
159,1,18,75,0.068,1,2.0171,1
160,2,21,18,1,0,0.8127,1
161,2,10,90,0.5,1,8.0071,1
162,1,10,75,0.068,0,1.3164,1
163,1,21,18,1,1,1.4727,1
164,2,4,90,1,1,1.5974,1
165,2,15,90,0.068,0,4.7516,0
166,1,7,65,0.068,0,2.0435,1
167,1,18,25,0.5,1,1.7158,1
168,2,18,75,0.068,1,1.1053,1
169,2,10,75,0.068,0,1.1709,0
170,2,21,18,1,1,1.1999,0
171,2,7,65,0.068,0,0.99722,0
172,1,15,25,0.068,1,1.2169,1
173,1,10,25,0.068,0,1.163,1
174,2,18,25,0.5,0,1.5949,1
175,1,7,65,0.5,0,2.1896,1
176,1,15,18,0.5,1,1.2446,1
177,2,15,25,0.068,0,1.6161,1
178,1,18,25,0.5,0,1.6092,0
179,2,10,25,0.068,1,1.5901,0
180,1,10,18,0.5,1,1.6228,0
181,1,10,25,0.5,0,3.469,1
182,1,21,25,1,1,0.93309,1
183,2,7,65,0.5,1,1.3318,1
184,2,15,18,0.5,0,1.8932,1
185,1,7,65,1,0,2.8621,1
186,2,18,25,0.5,0,4.8039,1
187,1,21,25,0.068,1,1.3994,1
188,2,10,18,0.5,0,4.9752,1
189,2,10,25,0.5,0,1.3702,1
190,2,21,25,1,0,1.404,1
191,2,7,65,1,1,1.3436,1
192,1,7,75,0.5,0,7.0401,1
193,2,21,25,0.068,0,1.2749,1
194,1,7,65,0.5,0,1.835,1
195,2,7,75,0.5,0,2.0006,0
196,2,7,65,0.5,0,2.0726,0
197,1,4,90,1,0,1.7775,1
198,1,7,65,1,1,0.99387,0
199,2,4,90,1,1,6.9248,1
200,2,7,65,1,1,1.8625,1
201,1,18,75,0.5,1,2.2465,1
202,2,18,75,0.5,1,1.51,1
203,2,21,90,0.068,1,1.1754,1
204,2,21,18,0.068,0,0.68362,1
205,1,21,90,0.068,0,4.2159,0
206,1,21,18,0.068,1,2.9562,1
207,1,4,90,0.5,0,0.77397,1
208,1,15,75,0.068,1,1.5055,1
209,2,4,90,0.5,0,0.82237,0
210,2,15,75,0.068,1,1.1883,1
211,1,10,35,0.068,1,2.1843,0
212,2,10,35,0.068,0,1.9444,1
213,2,21,25,0.068,0,2.3586,1
214,2,15,35,0.068,1,1.1687,0
215,1,21,25,0.068,1,1.2653,1
216,1,15,35,0.068,0,1.3376,0
