Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,2,15,75,0.068,0,0.72302,0
156,1,18,18,0.5,1,0.40153,1
157,2,4,35,0.068,0,0.38448,1
158,2,7,35,0.068,1,0.86897,0
159,1,10,35,0.068,0,0.49336,1
160,1,15,90,1,1,0.62794,1
161,2,21,65,0.5,0,0.44944,0
162,1,15,90,0.5,1,0.35716,1
163,2,18,18,0.5,0,0.53769,1
164,1,18,75,0.5,1,0.83284,1
165,2,10,35,0.068,0,0.57353,1
166,2,15,90,1,1,0.49063,1
167,2,15,90,0.5,0,1.9339,0
168,2,18,75,0.5,1,0.52945,1
169,2,21,90,1,0,0.65525,0
170,1,21,90,1,1,1.1703,1
171,2,18,18,1,0,0.48753,1
172,1,18,18,1,0,0.38204,0
173,2,4,18,0.068,1,1.0336,0
174,2,4,18,0.5,1,0.37647,0
175,1,4,18,0.068,0,1.8888,1
176,1,4,18,0.5,0,0.37385,1
177,2,4,65,0.068,1,0.42045,1
178,2,21,65,0.068,1,0.30674,1
179,2,4,65,0.068,0,0.36599,0
180,1,4,65,0.068,0,0.25582,1
181,1,21,65,0.068,1,0.56027,1
182,2,7,18,1,1,0.4566,0
183,1,4,65,0.068,0,1.2507,1
184,1,7,18,1,0,0.39509,1
185,1,7,25,1,1,0.51734,0
186,2,7,25,1,1,1.0922,0
187,2,10,35,0.5,0,1.165,1
188,2,10,65,1,0,0.46906,0
189,1,10,35,0.5,1,0.93354,0
190,1,10,65,1,1,0.63675,0
191,2,4,35,0.5,0,0.46339,1
192,1,4,35,0.5,0,0.48291,1
193,1,18,75,0.068,1,0.54244,1
194,2,18,75,0.068,1,1.008,1
195,2,10,90,0.068,0,0.91926,0
196,2,15,90,0.068,0,0.95311,0
197,1,10,90,0.068,1,1.8786,0
198,1,15,90,0.068,1,0.49604,1
199,1,7,25,0.068,0,1.2371,1
200,1,15,75,0.5,0,0.68812,0
201,1,18,35,0.068,1,0.6602,1
202,2,7,25,0.068,1,0.36505,0
203,1,18,35,1,0,0.68879,0
204,2,15,75,0.5,0,0.39377,0
205,2,18,35,0.068,1,0.80768,0
206,2,18,35,1,1,0.8854,0
207,2,7,25,1,0,1.7952,1
208,1,7,25,1,0,0.50018,1
209,1,10,90,0.5,1,0.58846,0
210,1,10,65,0.068,1,0.42268,0
211,1,18,35,0.5,0,0.83503,0
212,2,10,90,0.5,0,0.52486,0
213,2,10,65,0.068,1,0.55353,1
214,2,18,35,0.5,1,1.3665,0
215,2,7,35,1,0,0.53409,1
216,1,7,35,1,1,1.0395,0
