Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,2,7,75,0.5,1,3.0081,1
156,2,18,25,0.068,0,0.79339,1
157,2,18,65,0.5,1,0.26136,1
158,2,7,75,0.068,0,0.71676,0
159,2,18,18,1,0,0.23567,1
160,1,7,75,0.5,0,1.4012,1
161,1,18,25,0.068,1,14.4108,1
162,1,18,65,0.5,1,1.862,1
163,2,4,90,1,1,0.34963,1
164,2,4,18,0.5,0,0.21208,1
165,1,7,75,0.068,0,0.67136,1
166,1,18,18,1,1,0.69679,1
167,2,4,90,1,0,0.55378,0
168,1,4,90,1,0,0.78851,1
169,1,4,18,0.5,0,0.34254,1
170,1,4,90,1,0,0.38375,1
171,2,21,65,1,1,0.22361,1
172,2,18,65,1,1,0.0015837,1
173,2,15,18,0.068,1,0.45307,0
174,1,21,65,1,1,0.8056,1
175,1,18,65,1,1,0.39051,1
176,1,15,18,0.068,1,2.6201,1
177,2,10,90,1,1,0.30451,1
178,2,21,65,0.068,1,0.4877,1
179,1,10,90,1,0,2.3313,1
180,1,21,65,0.068,1,0.77867,1
181,2,10,65,0.068,1,4.5151,1
182,2,15,75,1,0,4.1181,0
183,1,10,65,0.068,1,0.46702,0
184,2,18,18,0.068,0,3.6899,1
185,1,15,75,1,1,0.29134,1
186,1,18,18,0.068,1,1.2692,1
187,2,7,25,1,0,0.49547,1
188,1,7,25,1,0,0.41156,1
189,1,4,90,0.5,0,0.31944,1
190,1,15,75,0.068,1,2.3732,1
191,2,4,90,0.5,0,0.69667,0
192,2,15,75,0.068,1,3.9984,1
193,1,15,18,0.5,1,1.2165,1
194,2,15,18,0.5,0,0.71846,1
195,1,18,25,1,1,0.45352,1
196,2,18,25,1,1,0.67414,0
197,2,4,18,0.068,0,0.49943,1
198,2,7,65,0.5,1,3.0479,1
199,1,4,18,0.068,0,3.3912,1
200,2,10,25,0.5,0,1.7174,1
201,1,7,65,0.5,0,0.98198,1
202,2,4,90,0.5,0,0.34864,0
203,1,10,25,0.5,0,2.0692,1
204,2,21,25,1,0,2.1609,1
205,2,21,25,0.068,0,1.7372,1
206,1,4,90,0.5,0,1.8463,1
207,1,21,25,1,1,1.2629,1
208,1,21,25,0.068,1,0.51727,1
209,2,4,90,0.068,1,1.1504,1
210,1,4,90,0.068,0,0.65663,1
211,2,18,25,0.5,0,1.1447,1
212,1,18,25,0.5,1,2.7788,1
213,1,7,35,1,0,0.31868,1
214,1,10,35,0.068,0,1.5222,1
215,2,7,35,1,0,0.50801,1
216,2,10,35,0.068,0,0.98095,1
