Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
154,2,10,65,0.5,0,0.0016305,0
155,2,18,75,0.068,1,1.6145,1
156,2,18,65,0.5,1,0.77868,1
157,1,21,75,0.068,1,0.5449,1
158,1,15,18,0.068,0,0.44628,0
159,1,21,90,0.068,1,0.48583,1
160,2,21,25,0.5,0,0.10617,1
161,1,15,90,0.5,1,0.037711,1
162,1,10,18,0.068,1,2.7798,0
163,2,15,18,1,1,46.0058,0
164,1,10,35,0.068,0,0.53004,1
165,1,4,25,0.5,0,0.10029,1
166,2,15,18,1,1,0.0018602,0
167,1,10,65,0.5,1,0.22417,0
168,2,15,65,0.5,1,2.3188,1
169,2,10,35,1,1,0.87583,0
170,1,18,75,0.068,1,0.43591,1
171,1,18,65,0.5,1,0.079177,1
172,1,21,25,0.5,1,0.29188,1
173,1,15,18,1,1,0.63471,1
174,1,15,18,1,1,0.41286,1
175,2,15,90,1,1,0.0016336,1
176,1,15,65,0.5,1,0.050906,1
177,1,10,35,1,1,0.0020585,0
178,2,7,90,0.5,1,0.79385,1
179,2,4,75,0.5,0,1.5165,0
180,2,10,35,0.068,1,0.80956,0
181,1,15,90,1,1,0.079611,1
182,1,7,90,0.5,0,0.31641,1
183,1,4,75,0.5,0,0.050164,1
184,1,10,35,0.068,0,0.50335,1
185,2,18,90,1,1,0.05203,1
186,1,18,90,1,1,0.18201,1
187,2,21,25,0.068,1,0.98703,0
188,2,10,65,0.068,1,0.11413,1
189,2,7,18,0.068,0,0.26127,1
190,2,4,25,0.068,0,0.33077,1
191,2,7,25,1,0,0.11641,1
192,2,4,18,0.5,0,0.58701,1
193,1,21,25,0.068,0,0.013851,0
194,1,10,65,0.068,1,0.022708,0
195,1,7,18,0.068,1,0.0021001,0
196,2,21,75,1,1,0.026288,1
197,1,4,25,0.068,1,0.0016934,0
198,1,7,25,1,1,0.0030477,0
199,1,4,18,0.5,1,0.0021552,0
200,1,21,75,1,1,0.0017449,1
201,2,18,65,1,1,0.0020406,1
202,1,18,65,1,1,0.0021537,1
203,2,10,35,0.5,1,0.0016963,0
204,2,10,35,0.5,0,0.049889,1
205,1,10,35,0.5,0,0.0022298,1
206,1,10,35,0.5,1,0.0017537,0
207,2,10,35,0.5,0,0.7988,1
208,2,7,75,1,0,215.4522,0
209,2,21,35,0.068,1,0.71389,0
210,1,10,35,0.5,1,0.26191,0
211,1,7,75,1,1,0.072055,0
212,1,21,35,0.068,1,0.051461,1
213,1,7,75,0.5,0,1.7587,1
214,2,7,75,0.5,0,0.021699,0
215,1,7,90,0.068,0,0.089784,1
216,2,7,90,0.068,0,0.0018,0
