Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,1,15,90,0.5,1,1.0943,1
156,1,18,18,0.068,1,0.76102,1
157,2,21,18,0.068,0,1.583,1
158,1,4,65,1,0,1.0202,1
159,2,7,90,1,1,1.0511,1
160,1,10,35,0.068,0,0.99155,1
161,1,10,65,0.068,1,9.5489,0
162,2,21,18,0.5,0,7.5384,1
163,1,18,75,0.5,1,2.5591,1
164,2,15,18,0.5,0,0.96659,1
165,2,7,90,0.5,1,6.609,1
166,2,4,75,0.068,0,3.3162,0
167,1,4,75,0.5,0,1.2404,1
168,2,7,75,1,1,6.1968,1
169,2,4,65,0.068,0,3.7652,0
170,1,4,65,0.5,0,8.1146,1
171,2,21,18,1,0,1.8836,1
172,1,18,35,0.5,1,0.86896,1
173,2,4,75,1,0,1.6936,0
174,2,7,35,0.5,0,0.97038,1
175,2,21,35,0.068,0,0.70477,1
176,2,10,65,0.5,1,1.3071,1
177,2,21,18,0.068,0,1.0013,1
178,2,15,90,0.5,1,1.2315,1
179,2,18,18,0.068,0,0.83731,1
180,2,4,65,1,0,1.2728,0
181,2,10,35,0.068,0,0.64636,1
182,1,21,35,1,1,3.9326,1
183,2,10,65,0.068,1,0.80925,1
184,2,18,75,0.5,1,0.76049,1
185,2,4,75,0.5,0,0.77792,0
186,2,4,65,0.5,0,0.61048,0
187,2,18,35,0.5,1,1.2486,0
188,2,21,35,1,1,1.2652,0
189,2,4,90,1,0,1.7067,0
190,1,4,90,1,0,1.2439,1
191,1,18,65,1,1,0.37669,1
192,2,18,65,1,1,0.091351,1
193,1,10,65,0.5,0,0.58962,1
194,1,21,75,1,1,0.37277,1
195,1,10,18,1,1,0.64729,0
196,1,15,25,0.5,0,0.46316,0
197,2,10,65,0.5,1,0.53594,1
198,2,21,75,1,1,0.48918,1
199,1,15,18,1,0,0.39294,0
200,1,7,35,0.068,1,7.9317,0
201,2,10,18,1,1,3.1063,0
202,1,10,65,0.068,1,3.299,0
203,2,15,25,0.5,0,4.5452,1
204,2,15,18,1,0,0.73657,1
205,1,18,18,1,1,1.0575,1
