Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
193,1,15,18,0.068,1,2.8271,1
194,1,15,18,1,1,0.75692,1
195,2,18,18,0.5,0,0.65057,1
196,1,4,75,1,0,1.1621,1
197,2,4,18,1,0,0.3336,1
198,1,4,65,0.5,0,0.26228,1
199,2,21,90,0.068,1,1.0767,1
200,2,18,18,0.068,0,2.2103,1
201,1,10,35,1,0,1.1677,1
202,2,15,90,1,0,0.86259,0
203,2,18,18,0.068,1,5.3007,0
204,2,15,18,0.068,0,0.95146,1
205,2,15,18,1,0,0.76564,1
206,2,4,75,1,1,0.9341,1
207,1,21,65,0.068,1,1.8617,1
208,1,7,25,0.068,0,0.84955,1
209,1,7,90,0.068,0,0.8902,1
210,2,4,65,0.5,1,1.773,1
211,2,10,35,1,0,0.88197,1
212,2,21,65,0.068,1,1.284,1
213,2,7,25,0.068,0,1.3915,1
214,2,7,90,0.068,1,1.1775,1
215,1,7,25,1,0,1.5042,1
216,2,7,25,1,0,0.50448,1
