Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
156,1,21,25,0.068,1,0.60433,1
157,2,15,18,1,0,2.0096,1
158,2,21,90,1,1,1.7799,1
159,1,4,35,0.068,0,2.6639,1
160,2,21,18,0.068,0,0.74744,1
161,2,4,35,0.5,0,0.58014,1
162,1,18,90,1,1,0.70825,1
163,1,4,65,0.068,0,1.1338,1
164,1,15,65,0.068,1,1.0036,1
165,1,4,25,1,0,1.1447,1
166,2,15,65,1,1,0.28323,1
167,2,21,35,0.068,0,0.82873,1
168,1,7,75,0.5,0,1.4895,1
169,2,15,65,0.068,1,0.67189,1
170,1,10,90,1,1,0.95289,0
171,2,4,25,0.068,0,0.84154,1
172,1,10,90,1,0,0.7411,1
173,1,10,90,0.068,0,0.93059,1
174,2,10,75,1,1,1.1362,1
175,1,4,75,0.068,0,1.0831,1
176,2,4,25,0.5,0,0.53232,1
177,1,15,18,1,1,0.27787,1
178,1,21,90,1,1,0.359,1
179,2,4,18,0.5,0,0.72398,1
180,2,18,18,0.5,0,0.80953,1
181,1,21,18,0.068,1,0.94417,1
182,1,4,35,0.5,0,0.70098,1
183,1,15,65,1,1,1.4086,1
184,1,21,35,0.068,1,1.4961,1
185,2,21,35,0.5,0,2.7942,1
186,1,15,65,0.068,1,0.70292,1
187,1,4,25,0.068,0,0.77101,1
188,2,18,35,0.068,0,1.8353,1
189,1,10,75,1,1,1.077,0
190,1,4,25,0.5,0,0.31719,1
191,2,15,65,0.5,0,1.194,0
192,2,10,90,1,1,0.45146,1
193,1,4,18,0.5,0,0.32222,1
194,1,18,18,0.5,1,0.34249,1
195,2,21,25,0.5,0,0.50248,1
196,2,7,65,0.5,0,0.77626,0
197,2,15,65,0.5,0,0.65796,0
198,1,21,35,0.5,1,0.63328,1
199,1,18,35,0.068,1,0.77933,1
200,1,15,65,0.5,1,0.90112,1
201,1,10,90,1,1,1.1621,0
202,1,21,25,0.5,1,1.0004,1
203,1,7,65,0.5,0,1.2696,1
204,1,15,65,0.5,1,0.42268,1
205,2,15,18,0.068,0,0.90481,1
206,2,4,75,1,0,1.4268,0
207,1,15,18,0.068,1,0.83487,1
208,2,21,25,0.5,0,0.51061,1
209,1,4,75,1,1,0.57157,0
210,1,21,25,0.5,1,0.43801,1
211,2,21,35,1,0,0.64265,1
212,2,18,18,0.068,0,0.7589,1
213,1,21,35,1,1,0.78095,1
214,2,10,90,0.5,0,0.49635,0
215,1,18,18,0.068,1,0.67317,1
216,1,10,90,0.5,1,1.1351,0
