Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
156,1,4,25,0.5,0,0.72798,1
157,1,15,18,1,1,0.42139,1
158,1,7,25,0.068,1,0.58639,0
159,2,18,75,0.5,1,0.39241,1
160,2,10,25,0.5,0,0.36595,1
161,2,15,18,0.5,1,0.71591,0
162,1,10,75,1,1,0.13626,0
163,2,4,25,0.5,1,0.40004,0
164,1,18,65,0.068,0,0.42224,0
165,1,15,35,1,1,0.74333,1
166,2,15,18,1,0,0.69914,1
167,2,7,25,0.068,0,0.84075,1
168,1,18,65,1,1,0.63103,1
169,1,4,35,0.5,0,0.75389,1
170,2,10,75,1,1,0.25162,1
171,1,4,35,0.5,0,0.5955,1
172,2,18,65,0.068,1,0.9297,1
173,1,4,35,0.068,0,0.89105,1
174,1,15,35,0.5,1,0.8207,1
175,2,15,35,1,1,0.016287,0
176,1,15,25,0.068,0,0.83635,0
177,2,18,65,1,1,2.5905,1
178,2,4,35,0.5,0,0.82183,1
179,2,4,35,0.5,0,1.6408,1
180,1,10,75,1,1,0.44271,0
181,2,4,35,0.068,0,0.65539,1
182,1,15,25,1,1,0.17733,1
183,2,15,35,0.5,1,0.55309,0
184,2,15,25,0.068,0,0.75245,1
185,2,10,75,1,0,0.42258,0
186,2,15,25,1,1,2.0241,0
187,1,4,25,0.068,0,0.81914,1
188,2,4,25,0.068,0,0.675,1
189,2,4,75,0.5,1,0.52359,1
190,1,4,75,0.5,1,0.83833,0
191,2,15,18,0.5,0,0.0041132,1
192,2,21,90,0.5,1,0.38266,1
193,2,10,18,1,0,0.75901,1
194,1,15,18,0.5,1,0.72735,1
195,1,21,90,0.5,1,1.3688,1
196,2,21,90,0.068,1,1.5125,1
197,1,10,18,1,0,0.39286,1
198,2,18,35,1,1,0.66844,0
199,2,21,18,0.068,0,1.5114,1
200,2,7,25,0.5,0,0.68291,1
201,2,18,75,0.068,1,0.71741,1
202,2,4,65,1,0,1.3397,0
203,1,21,90,0.068,1,0.5834,1
204,1,18,35,1,1,4.1655,1
205,1,21,18,0.068,0,0.89946,0
206,1,7,25,0.5,1,0.0035718,0
207,1,18,75,0.068,0,0.31128,0
208,1,4,65,1,0,0.94894,1
209,1,15,35,0.068,1,0.96894,1
210,1,10,18,0.068,0,0.81553,1
211,2,15,35,0.068,1,0.44344,0
212,2,10,18,0.068,1,0.51302,0
213,1,18,65,0.5,1,0.68716,1
214,1,10,18,0.5,0,0.32494,1
215,2,18,65,0.5,1,0.51267,1
216,2,10,18,0.5,0,0.30566,1
