Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,1,4,90,0.068,0,0.94004,1
156,1,10,65,0.068,1,0.97652,0
157,2,21,90,1,1,0.81012,1
158,2,18,18,0.5,0,0.8685,1
159,1,7,75,0.5,0,0.85158,1
160,1,10,25,0.5,0,1.1749,1
161,2,7,75,1,0,0.94338,0
162,2,21,75,1,1,0.62935,1
163,2,4,90,0.5,1,1.0359,1
164,1,15,90,1,0,0.94793,0
165,1,4,25,0.068,0,0.78755,1
166,1,10,25,1,1,0.60332,0
167,1,15,35,1,1,0.51715,1
168,2,18,18,1,0,1.1724,1
169,2,4,90,0.068,1,1.3475,1
170,2,10,65,0.068,1,0.73428,1
171,1,10,25,0.068,0,0.75505,1
172,2,7,75,0.5,1,0.71118,1
173,2,10,25,0.5,0,1.0553,1
174,2,15,90,1,1,0.81191,1
175,1,18,65,1,1,0.97213,1
176,2,4,25,0.068,0,0.82247,1
177,2,10,25,1,0,0.83598,1
178,2,15,35,1,0,1.911,1
179,2,10,25,0.068,0,0.74466,1
180,1,7,35,0.5,0,1.0629,1
181,1,7,35,1,0,1.2632,1
182,1,18,18,0.068,1,1.224,1
183,1,15,35,0.5,1,0.87644,1
184,1,15,75,0.068,1,1.0182,1
185,2,18,65,1,0,1.5286,0
186,2,7,35,0.5,0,1.6973,1
187,1,7,35,0.068,0,1.2002,1
188,1,15,90,0.068,0,1.5868,0
189,2,7,35,1,0,1.0446,1
190,1,7,75,0.068,1,1.1312,0
191,2,18,18,0.068,0,2.9902,1
192,1,15,90,1,1,1.2441,1
193,2,15,35,0.5,0,1.5934,1
194,2,15,75,0.068,1,0.85033,1
195,1,4,25,0.068,0,0.79194,1
196,2,7,35,0.068,0,1.0983,1
197,2,15,90,0.068,1,0.86966,1
198,2,7,75,0.068,1,0.91216,1
199,2,15,90,1,1,0.55438,1
200,1,4,90,1,1,1.005,0
201,2,4,25,0.068,0,1.0962,1
202,2,4,90,1,1,0.73672,1
203,1,15,75,0.5,1,0.76648,1
204,2,15,75,0.5,1,0.94577,1
205,1,15,35,0.068,1,1.474,1
206,2,15,35,0.068,0,1.4517,1
207,1,21,35,0.5,1,0.65039,1
208,2,21,35,0.5,0,1.2653,1
209,1,15,75,0.068,1,0.86323,1
210,1,18,18,0.068,1,0.67124,1
211,1,10,65,1,0,1.3421,1
212,2,15,75,0.068,1,0.72625,1
213,2,18,18,0.068,1,1.1302,0
214,1,7,65,1,0,0.82226,1
215,2,10,65,1,1,0.87929,1
216,2,7,65,1,1,1.0057,1
