Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,2,4,25,1,0,0.22491,1
156,1,4,25,1,0,0.76587,1
157,2,21,35,0.5,0,0.72336,1
158,2,10,65,1,0,1.3788,0
159,1,21,35,0.5,0,1.4458,0
160,1,10,65,1,1,0.4482,0
161,1,21,35,0.068,1,1.3489,1
162,1,15,35,1,0,2.2421,0
163,2,21,35,0.068,0,2.3048,1
164,2,15,35,1,1,1.0709,0
165,2,21,18,0.5,0,3.4388,1
166,2,4,35,1,0,1.6549,1
167,1,21,18,0.5,1,1.7908,1
168,1,4,35,1,0,2.7464,1
169,2,21,75,0.5,1,0.55304,1
170,1,21,75,0.5,1,0.3311,1
171,2,15,90,0.068,1,0.72342,1
172,1,15,90,0.068,1,0.62281,1
173,1,4,35,0.5,0,0.27349,1
174,2,4,35,0.5,0,0.55765,1
175,2,7,18,1,0,0.28507,1
176,2,21,75,1,1,0.44085,1
177,2,10,90,1,1,0.50821,1
178,1,7,18,1,0,0.27726,1
179,1,21,75,1,1,0.24527,1
180,1,10,90,1,0,3.2227,1
181,2,15,35,1,0,3.0479,1
182,2,15,35,0.5,0,1.9586,1
183,2,7,90,0.068,1,1.1742,1
184,2,7,18,0.068,0,2.732,1
185,1,15,35,1,0,2.9442,0
186,2,18,18,1,1,0.38142,0
187,1,15,35,0.5,1,0.63961,1
188,2,7,35,0.068,0,0.52496,1
189,1,7,90,0.068,0,0.48874,1
190,1,7,18,0.068,0,0.95225,1
191,1,18,18,1,0,0.57688,0
192,2,15,90,1,1,0.94501,1
193,1,7,35,0.068,0,0.46555,1
194,1,15,90,1,1,0.049917,1
195,2,21,65,0.068,1,0.47119,1
196,2,21,75,0.5,1,0.14845,1
197,2,18,90,0.068,1,0.34767,1
198,1,21,65,0.068,1,0.31167,1
199,1,21,75,0.5,1,4.0558,1
200,2,18,90,0.5,1,0.32146,1
201,2,4,25,0.068,0,0.49771,1
202,1,18,90,0.068,1,1.1873,1
203,2,7,25,1,0,0.21451,1
204,1,18,90,0.5,1,0.62479,1
205,1,4,25,0.068,0,0.6826,1
206,1,7,25,1,0,0.095892,1
207,2,21,75,1,0,3.0519,0
208,2,4,25,0.5,0,0.95622,1
209,1,21,75,1,1,0.64592,1
210,2,18,90,1,1,0.97141,1
211,1,4,25,0.5,0,0.36001,1
212,2,21,65,0.5,0,1.069,0
213,2,7,18,1,0,0.65001,1
214,1,18,90,1,0,1.2654,0
215,1,21,65,0.5,1,0.28938,1
216,1,7,18,1,0,0.28385,1
