Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
102,1,21,65,1,1,1.2953,1
103,2,21,65,0.068,1,1.63,1
104,2,7,25,0.068,0,1.2406,1
105,1,10,35,1,1,2.5336,0
106,1,15,35,1,1,1.5033,1
107,1,18,18,0.5,1,0.78067,1
108,2,4,35,0.068,0,5.8069,1
109,1,4,65,1,0,1.451,1
110,2,18,18,1,0,1.2015,1
111,1,10,90,0.5,0,1.9755,1
112,1,10,65,0.5,1,1.3393,0
113,2,10,35,0.068,1,2.1152,0
114,1,21,90,1,1,1.4922,1
115,1,15,75,0.5,1,0.83413,1
116,1,21,90,0.068,1,1.5286,1
117,2,21,65,1,1,2.1992,1
118,2,10,35,1,0,1.3943,1
119,2,15,35,1,0,4.8043,1
120,2,18,18,0.5,1,5.8453,0
121,2,4,65,1,0,2.0869,0
122,1,4,65,0.068,0,1.1819,1
123,1,7,90,1,0,3.0261,1
124,1,7,25,0.5,0,1.4422,1
125,2,10,90,0.5,1,1.3612,1
126,1,21,65,0.5,0,0.67993,0
127,1,10,65,0.068,0,5.3658,1
128,1,7,90,0.5,1,5.0891,0
129,1,7,25,0.5,1,8.1687,0
130,1,18,35,0.068,1,1.4078,1
131,1,4,65,1,0,0.72327,1
132,2,10,65,0.5,1,1.1652,1
133,1,7,25,0.5,0,2.388,1
134,2,21,90,1,1,1.4485,1
135,2,15,75,0.5,1,0.94949,1
136,1,21,75,0.068,1,1.9083,1
137,2,21,90,0.068,1,1.0361,1
138,1,21,75,1,1,1.1444,1
139,2,4,65,0.068,0,1.4135,0
140,1,10,90,1,1,3.9754,0
141,2,7,90,1,0,1.8523,0
142,2,7,25,0.5,0,0.86034,1
143,2,21,65,0.5,1,1.2025,1
144,2,10,65,0.068,1,1.3348,1
145,2,7,90,0.5,0,1.5742,0
146,1,7,25,1,0,0.38227,1
147,1,15,75,0.068,1,2.1033,1
148,1,18,18,1,1,10.5273,1
149,2,7,25,0.5,0,3.4806,1
150,2,18,35,0.068,0,2.3491,1
151,1,18,75,0.5,1,1.5993,1
152,1,15,25,0.5,1,0.56241,1
153,1,4,18,0.5,0,0.63417,1
154,1,21,90,0.5,1,1.1341,1
155,1,10,65,0.5,0,3.4951,1
156,2,4,65,1,0,1.4675,0
157,2,7,25,0.5,0,1.0155,1
158,2,21,75,0.068,1,2.0821,1
159,1,21,65,1,1,1.0021,1
160,2,21,75,1,1,0.7434,1
161,1,15,75,0.5,1,1.1829,1
162,2,10,90,1,1,1.4116,1
163,2,7,25,1,0,4.3608,1
164,1,21,90,0.5,1,0.45405,1
165,1,21,90,0.5,1,0.69926,1
166,2,15,75,0.068,1,1.3143,1
167,1,15,18,0.5,1,1.0967,1
168,1,7,25,0.068,0,4.1013,1
169,2,18,18,1,0,1.2013,1
170,1,4,35,0.5,0,1.2862,1
171,1,21,65,0.5,1,1.2596,1
172,1,10,18,0.5,0,3.0872,1
173,2,18,75,0.5,1,1.2505,1
174,1,18,18,0.5,1,0.45715,1
175,2,15,25,0.5,0,1.5352,1
176,2,4,18,0.5,0,0.73832,1
177,2,21,90,0.5,1,1.3962,1
178,2,10,65,0.5,1,1.1342,1
179,1,4,18,1,0,1.0213,1
180,2,21,65,1,1,0.88136,1
181,2,15,75,0.5,1,0.63225,1
182,2,21,90,0.5,1,0.47296,1
183,1,21,90,0.068,1,1.1497,1
184,2,21,90,0.5,1,1.2252,1
185,2,15,18,0.5,0,0.60051,1
186,2,7,25,0.068,0,1.6324,1
187,1,18,18,0.068,1,1.1675,1
188,1,15,90,1,1,1.5274,1
189,2,4,35,0.5,0,0.61055,1
190,2,21,65,0.5,1,1.0164,1
191,1,18,18,0.068,1,1.2016,1
192,2,10,18,0.5,0,1.1789,1
193,1,15,18,0.068,1,0.89635,1
194,1,15,18,1,1,0.9993,1
195,2,18,18,0.5,0,1.1415,1
196,1,4,75,1,0,0.34034,1
197,2,4,18,1,0,0.79888,1
198,1,4,65,0.5,0,1.0653,1
199,2,21,90,0.068,1,1.3858,1
200,2,18,18,0.068,0,1.4415,1
201,1,10,35,1,1,1.3739,0
202,2,15,90,1,1,1.2282,1
203,2,18,18,0.068,0,1.8537,1
204,2,15,18,0.068,1,4.9374,0
205,2,15,18,1,0,0.87539,1
206,2,4,75,1,0,0.56672,0
207,1,21,65,0.068,1,1.1889,1
208,1,7,25,0.068,0,1.4983,1
209,1,7,90,0.068,0,1.179,1
210,2,4,65,0.5,0,1.2223,0
211,2,10,35,1,0,0.98215,1
212,2,21,65,0.068,1,0.96726,1
213,2,7,25,0.068,0,0.84973,1
214,2,7,90,0.068,1,0.80383,1
215,1,7,25,1,1,3.764,0
216,2,7,25,1,0,1.2913,1
