Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,2,10,35,0.068,0,1.7578,1
156,2,10,65,1,1,1.1057,1
157,1,10,35,0.068,0,2.3415,1
158,1,10,65,1,0,1.8954,1
159,2,7,65,1,1,0.79239,1
160,2,7,90,1,1,0.60311,1
161,2,10,65,1,1,1.1945,1
162,1,7,65,1,1,1.0304,0
163,2,18,18,0.5,0,1.905,1
164,1,7,90,1,0,1.4592,1
165,2,18,25,0.068,0,1.1424,1
166,2,4,75,1,1,1.0729,1
167,2,15,65,0.068,1,1.9871,1
168,2,15,25,0.068,0,1.6523,1
169,1,10,65,1,0,3.0223,1
170,2,10,65,0.5,1,1.0262,1
171,1,18,18,0.5,0,0.88334,0
172,2,10,65,1,1,1.4963,1
173,1,18,25,0.068,0,1.386,0
174,1,4,75,1,0,0.86222,1
175,1,15,65,0.068,0,2.4721,0
176,1,15,25,0.068,0,1.8048,0
177,1,10,65,0.5,0,1.1069,1
178,1,10,65,1,0,1.0572,1
179,2,18,18,0.5,0,1.2249,1
180,2,21,90,0.5,1,1.0015,1
181,1,18,18,0.5,0,0.90902,0
182,1,21,90,0.5,1,5.0249,1
183,2,4,90,1,1,1.4244,1
184,2,10,90,1,1,1.2582,1
185,1,4,90,1,0,1.199,1
186,2,21,18,0.5,0,1.0351,1
187,2,10,35,1,0,1.0082,1
188,2,15,25,1,0,0.83516,1
189,1,10,90,1,0,1.4072,1
190,1,21,18,0.5,1,2.0137,1
191,1,10,35,1,0,1.3514,1
192,2,7,35,1,0,1.8398,1
193,1,15,25,1,0,2.255,0
194,2,15,35,0.5,0,1.1986,1
195,1,7,35,1,0,0.97647,1
196,1,15,35,0.5,1,1.8306,1
197,2,7,90,0.068,1,2.0993,1
198,1,7,90,0.068,1,1.0958,0
199,1,4,90,0.068,0,1.3688,1
200,1,21,25,0.5,0,0.9591,0
201,2,4,90,0.068,1,1.0484,1
202,1,21,90,0.068,0,1.026,0
203,2,21,25,0.5,0,1.7701,1
204,2,21,90,0.068,0,5.3495,0
205,2,21,18,1,0,0.64855,1
206,2,7,90,1,1,0.66442,1
207,1,21,18,1,1,1.1637,1
208,2,4,18,0.5,0,0.68349,1
209,1,7,90,1,0,0.96541,1
210,1,4,18,0.5,0,2.3714,1
211,1,10,35,0.5,0,2.0831,1
212,2,10,35,0.5,0,1.9533,1
213,1,15,75,1,0,2.9671,0
214,2,15,75,1,1,1.7891,1
215,2,15,35,0.5,0,1.8882,1
216,1,15,35,0.5,0,5.9634,0
