Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
155,1,18,18,0.068,1,2.0483,1
156,2,18,18,0.068,0,1.6653,1
157,2,21,90,1,1,0.81224,1
158,2,4,35,1,0,1.7428,1
159,2,15,25,0.068,0,2.0823,1
160,1,21,90,1,1,1.5494,1
161,1,4,35,1,0,1.0309,1
162,1,15,25,0.068,1,1.0658,1
163,1,4,35,0.5,0,0.68104,1
164,1,7,18,1,1,1.7322,0
165,2,4,35,0.5,1,0.82591,0
166,2,7,18,1,0,1.0005,1
167,1,4,18,1,0,1.0358,1
168,1,15,25,1,1,1.0189,1
169,1,10,18,0.5,1,2.8282,0
170,2,4,18,1,0,1.0479,1
171,2,15,25,1,1,1.1645,0
172,2,10,18,0.5,0,0.89671,1
173,2,18,90,0.5,1,0.64859,1
174,2,18,65,1,1,0.68042,1
175,1,18,90,0.5,1,0.77423,1
176,1,18,65,1,1,0.73618,1
177,1,4,35,1,0,0.56872,1
178,2,4,35,1,0,1.0611,1
179,2,7,65,0.068,1,0.85194,1
180,2,18,75,1,1,0.62162,1
181,2,15,75,0.5,0,1.4773,0
182,2,15,90,0.068,1,0.816,1
183,1,7,65,0.068,0,0.85652,1
184,2,21,75,1,1,0.6761,1
185,1,18,75,1,0,0.65323,0
186,2,21,90,1,1,1.0698,1
187,1,15,75,0.5,1,1.6802,1
188,2,21,90,0.5,1,1.6503,1
189,2,18,65,0.5,1,1.4304,1
190,1,15,90,0.068,0,1.1742,0
191,1,21,75,1,1,2.2333,1
192,1,21,90,1,1,0.99802,1
193,1,21,90,0.5,1,0.74291,1
194,1,18,65,0.5,1,1.3571,1
195,2,4,35,0.5,0,0.80399,1
196,1,4,35,0.5,0,2.3809,1
197,1,7,18,0.5,1,0.94639,0
198,2,7,18,0.5,0,0.84534,1
199,2,7,18,0.068,0,1.3208,1
200,1,7,18,0.068,0,1.7026,1
201,2,7,75,0.068,1,4.7846,1
202,1,7,75,0.068,1,1.0066,0
203,2,21,90,0.068,1,0.9699,1
204,2,21,65,0.068,0,116.4569,0
205,1,21,90,0.068,1,4.8671,1
206,1,21,65,0.068,1,1.1988,1
207,2,7,35,1,0,4.6135,1
208,1,7,35,1,1,4.029,0
209,2,18,75,1,1,1.7349,1
210,2,21,65,0.5,1,1.7764,1
211,1,18,75,1,1,0.36787,1
212,2,4,35,1,0,1.2745,1
213,1,21,65,0.5,1,80.2243,1
214,2,10,25,0.5,0,2.4415,1
215,1,4,35,1,0,1.3612,1
216,1,10,25,0.5,1,1.7313,0
